"id","province/state","country/region","reportdate","nofcases"
"18445","","United Arab Emirates","2020/04/15","5365"
"18446","Bermuda","United Kingdom","2020/02/01","0"
"18447","Bermuda","United Kingdom","2020/02/02","0"
"18448","Bermuda","United Kingdom","2020/02/03","0"
"18449","Bermuda","United Kingdom","2020/02/04","0"
"18450","Bermuda","United Kingdom","2020/02/05","0"
"18451","Bermuda","United Kingdom","2020/02/06","0"
"18452","Bermuda","United Kingdom","2020/02/07","0"
"18453","Bermuda","United Kingdom","2020/02/08","0"
"18454","Bermuda","United Kingdom","2020/02/09","0"
"18455","Bermuda","United Kingdom","2020/03/01","0"
"18456","Bermuda","United Kingdom","2020/03/02","0"
"18457","Bermuda","United Kingdom","2020/03/03","0"
"18458","Bermuda","United Kingdom","2020/03/04","0"
"18459","Bermuda","United Kingdom","2020/03/05","0"
"18460","Bermuda","United Kingdom","2020/03/06","0"
"18461","Bermuda","United Kingdom","2020/03/07","0"
"18462","Bermuda","United Kingdom","2020/03/08","0"
"18463","Bermuda","United Kingdom","2020/03/09","0"
"18464","Bermuda","United Kingdom","2020/04/01","32"
"18465","Bermuda","United Kingdom","2020/04/02","35"
"18466","Bermuda","United Kingdom","2020/04/03","35"
"18467","Bermuda","United Kingdom","2020/04/04","35"
"18468","Bermuda","United Kingdom","2020/04/05","37"
"18469","Bermuda","United Kingdom","2020/04/06","39"
"18470","Bermuda","United Kingdom","2020/04/07","39"
"18471","Bermuda","United Kingdom","2020/04/08","39"
"18472","Bermuda","United Kingdom","2020/04/09","48"
"18473","Bermuda","United Kingdom","2020/01/22","0"
"18474","Bermuda","United Kingdom","2020/01/23","0"
"18475","Bermuda","United Kingdom","2020/01/24","0"
"18476","Bermuda","United Kingdom","2020/01/25","0"
"18477","Bermuda","United Kingdom","2020/01/26","0"
"18478","Bermuda","United Kingdom","2020/01/27","0"
"18479","Bermuda","United Kingdom","2020/01/28","0"
"18480","Bermuda","United Kingdom","2020/01/29","0"
"18481","Bermuda","United Kingdom","2020/01/30","0"
"18482","Bermuda","United Kingdom","2020/01/31","0"
"18483","Bermuda","United Kingdom","2020/02/10","0"
"18484","Bermuda","United Kingdom","2020/02/11","0"
"18485","Bermuda","United Kingdom","2020/02/12","0"
"18486","Bermuda","United Kingdom","2020/02/13","0"
"18487","Bermuda","United Kingdom","2020/02/14","0"
"18488","Bermuda","United Kingdom","2020/02/15","0"
"18489","Bermuda","United Kingdom","2020/02/16","0"
"18490","Bermuda","United Kingdom","2020/02/17","0"
"18491","Bermuda","United Kingdom","2020/02/18","0"
"18492","Bermuda","United Kingdom","2020/02/19","0"
"18493","Bermuda","United Kingdom","2020/02/20","0"
"18494","Bermuda","United Kingdom","2020/02/21","0"
"18495","Bermuda","United Kingdom","2020/02/22","0"
"18496","Bermuda","United Kingdom","2020/02/23","0"
"18497","Bermuda","United Kingdom","2020/02/24","0"
"18498","Bermuda","United Kingdom","2020/02/25","0"
"18499","Bermuda","United Kingdom","2020/02/26","0"
"18500","Bermuda","United Kingdom","2020/02/27","0"
"18501","Bermuda","United Kingdom","2020/02/28","0"
"18502","Bermuda","United Kingdom","2020/02/29","0"
"18503","Bermuda","United Kingdom","2020/03/10","0"
"18504","Bermuda","United Kingdom","2020/03/11","0"
"18505","Bermuda","United Kingdom","2020/03/12","0"
"18506","Bermuda","United Kingdom","2020/03/13","0"
"18507","Bermuda","United Kingdom","2020/03/14","0"
"18508","Bermuda","United Kingdom","2020/03/15","0"
"18509","Bermuda","United Kingdom","2020/03/16","0"
"18510","Bermuda","United Kingdom","2020/03/17","0"
"18511","Bermuda","United Kingdom","2020/03/18","0"
"18512","Bermuda","United Kingdom","2020/03/19","2"
"18513","Bermuda","United Kingdom","2020/03/20","2"
"18514","Bermuda","United Kingdom","2020/03/21","2"
"18515","Bermuda","United Kingdom","2020/03/22","6"
"18516","Bermuda","United Kingdom","2020/03/23","6"
"18517","Bermuda","United Kingdom","2020/03/24","6"
"18518","Bermuda","United Kingdom","2020/03/25","7"
"18519","Bermuda","United Kingdom","2020/03/26","15"
"18520","Bermuda","United Kingdom","2020/03/27","17"
"18521","Bermuda","United Kingdom","2020/03/28","17"
"18522","Bermuda","United Kingdom","2020/03/29","22"
"18523","Bermuda","United Kingdom","2020/03/30","27"
"18524","Bermuda","United Kingdom","2020/03/31","32"
"18525","Bermuda","United Kingdom","2020/04/10","48"
"18526","Bermuda","United Kingdom","2020/04/11","48"
"18527","Bermuda","United Kingdom","2020/04/12","57"
"18528","Bermuda","United Kingdom","2020/04/13","57"
"18529","Bermuda","United Kingdom","2020/04/14","57"
"18530","Bermuda","United Kingdom","2020/04/15","81"
"18531","Cayman Islands","United Kingdom","2020/02/01","0"
"18532","Cayman Islands","United Kingdom","2020/02/02","0"
"18533","Cayman Islands","United Kingdom","2020/02/03","0"
"18534","Cayman Islands","United Kingdom","2020/02/04","0"
"18535","Cayman Islands","United Kingdom","2020/02/05","0"
"18536","Cayman Islands","United Kingdom","2020/02/06","0"
"18537","Cayman Islands","United Kingdom","2020/02/07","0"
"18538","Cayman Islands","United Kingdom","2020/02/08","0"
"18539","Cayman Islands","United Kingdom","2020/02/09","0"
"18540","Cayman Islands","United Kingdom","2020/03/01","0"
"18541","Cayman Islands","United Kingdom","2020/03/02","0"
"18542","Cayman Islands","United Kingdom","2020/03/03","0"
"18543","Cayman Islands","United Kingdom","2020/03/04","0"
"18544","Cayman Islands","United Kingdom","2020/03/05","0"
"18545","Cayman Islands","United Kingdom","2020/03/06","0"
"18546","Cayman Islands","United Kingdom","2020/03/07","0"
"18547","Cayman Islands","United Kingdom","2020/03/08","0"
"18548","Cayman Islands","United Kingdom","2020/03/09","0"
"18549","Cayman Islands","United Kingdom","2020/04/01","22"
"18550","Cayman Islands","United Kingdom","2020/04/02","28"
"18551","Cayman Islands","United Kingdom","2020/04/03","28"
"18552","Cayman Islands","United Kingdom","2020/04/04","35"
"18553","Cayman Islands","United Kingdom","2020/04/05","35"
"18554","Cayman Islands","United Kingdom","2020/04/06","39"
"18555","Cayman Islands","United Kingdom","2020/04/07","45"
"18556","Cayman Islands","United Kingdom","2020/04/08","45"
"18557","Cayman Islands","United Kingdom","2020/04/09","45"
"18558","Cayman Islands","United Kingdom","2020/01/22","0"
"18559","Cayman Islands","United Kingdom","2020/01/23","0"
"18560","Cayman Islands","United Kingdom","2020/01/24","0"
"18561","Cayman Islands","United Kingdom","2020/01/25","0"
"18562","Cayman Islands","United Kingdom","2020/01/26","0"
"18563","Cayman Islands","United Kingdom","2020/01/27","0"
"18564","Cayman Islands","United Kingdom","2020/01/28","0"
"18565","Cayman Islands","United Kingdom","2020/01/29","0"
"18566","Cayman Islands","United Kingdom","2020/01/30","0"
"18567","Cayman Islands","United Kingdom","2020/01/31","0"
"18568","Cayman Islands","United Kingdom","2020/02/10","0"
"18569","Cayman Islands","United Kingdom","2020/02/11","0"
"18570","Cayman Islands","United Kingdom","2020/02/12","0"
"18571","Cayman Islands","United Kingdom","2020/02/13","0"
"18572","Cayman Islands","United Kingdom","2020/02/14","0"
"18573","Cayman Islands","United Kingdom","2020/02/15","0"
"18574","Cayman Islands","United Kingdom","2020/02/16","0"
"18575","Cayman Islands","United Kingdom","2020/02/17","0"
"18576","Cayman Islands","United Kingdom","2020/02/18","0"
"18577","Cayman Islands","United Kingdom","2020/02/19","0"
"18578","Cayman Islands","United Kingdom","2020/02/20","0"
"18579","Cayman Islands","United Kingdom","2020/02/21","0"
"18580","Cayman Islands","United Kingdom","2020/02/22","0"
"18581","Cayman Islands","United Kingdom","2020/02/23","0"
"18582","Cayman Islands","United Kingdom","2020/02/24","0"
"18583","Cayman Islands","United Kingdom","2020/02/25","0"
"18584","Cayman Islands","United Kingdom","2020/02/26","0"
"18585","Cayman Islands","United Kingdom","2020/02/27","0"
"18586","Cayman Islands","United Kingdom","2020/02/28","0"
"18587","Cayman Islands","United Kingdom","2020/02/29","0"
"18588","Cayman Islands","United Kingdom","2020/03/10","0"
"18589","Cayman Islands","United Kingdom","2020/03/11","0"
"18590","Cayman Islands","United Kingdom","2020/03/12","0"
"18591","Cayman Islands","United Kingdom","2020/03/13","1"
"18592","Cayman Islands","United Kingdom","2020/03/14","1"
"18593","Cayman Islands","United Kingdom","2020/03/15","1"
"18594","Cayman Islands","United Kingdom","2020/03/16","1"
"18595","Cayman Islands","United Kingdom","2020/03/17","1"
"18596","Cayman Islands","United Kingdom","2020/03/18","1"
"18597","Cayman Islands","United Kingdom","2020/03/19","3"
"18598","Cayman Islands","United Kingdom","2020/03/20","3"
"18599","Cayman Islands","United Kingdom","2020/03/21","3"
"18600","Cayman Islands","United Kingdom","2020/03/22","3"
"18601","Cayman Islands","United Kingdom","2020/03/23","5"
"18602","Cayman Islands","United Kingdom","2020/03/24","6"
"18603","Cayman Islands","United Kingdom","2020/03/25","8"
"18604","Cayman Islands","United Kingdom","2020/03/26","8"
"18605","Cayman Islands","United Kingdom","2020/03/27","8"
"18606","Cayman Islands","United Kingdom","2020/03/28","8"
"18607","Cayman Islands","United Kingdom","2020/03/29","8"
"18608","Cayman Islands","United Kingdom","2020/03/30","12"
"18609","Cayman Islands","United Kingdom","2020/03/31","14"
"18610","Cayman Islands","United Kingdom","2020/04/10","45"
"18611","Cayman Islands","United Kingdom","2020/04/11","45"
"18612","Cayman Islands","United Kingdom","2020/04/12","53"
"18613","Cayman Islands","United Kingdom","2020/04/13","53"
"18614","Cayman Islands","United Kingdom","2020/04/14","54"
"18615","Cayman Islands","United Kingdom","2020/04/15","54"
"18616","Channel Islands","United Kingdom","2020/02/01","0"
"18617","Channel Islands","United Kingdom","2020/02/02","0"
"18618","Channel Islands","United Kingdom","2020/02/03","0"
"18619","Channel Islands","United Kingdom","2020/02/04","0"
"18620","Channel Islands","United Kingdom","2020/02/05","0"
"18621","Channel Islands","United Kingdom","2020/02/06","0"
"18622","Channel Islands","United Kingdom","2020/02/07","0"
"18623","Channel Islands","United Kingdom","2020/02/08","0"
"18624","Channel Islands","United Kingdom","2020/02/09","0"
"18625","Channel Islands","United Kingdom","2020/03/01","0"
"18626","Channel Islands","United Kingdom","2020/03/02","0"
"18627","Channel Islands","United Kingdom","2020/03/03","0"
"18628","Channel Islands","United Kingdom","2020/03/04","0"
"18629","Channel Islands","United Kingdom","2020/03/05","0"
"18630","Channel Islands","United Kingdom","2020/03/06","0"
"18631","Channel Islands","United Kingdom","2020/03/07","0"
"18632","Channel Islands","United Kingdom","2020/03/08","0"
"18633","Channel Islands","United Kingdom","2020/03/09","0"
"18634","Channel Islands","United Kingdom","2020/04/01","172"
"18635","Channel Islands","United Kingdom","2020/04/02","193"
"18636","Channel Islands","United Kingdom","2020/04/03","232"
"18637","Channel Islands","United Kingdom","2020/04/04","262"
"18638","Channel Islands","United Kingdom","2020/04/05","309"
"18639","Channel Islands","United Kingdom","2020/04/06","323"
"18640","Channel Islands","United Kingdom","2020/04/07","335"
"18641","Channel Islands","United Kingdom","2020/04/08","351"
"18642","Channel Islands","United Kingdom","2020/04/09","361"
"18643","Channel Islands","United Kingdom","2020/01/22","0"
"18644","Channel Islands","United Kingdom","2020/01/23","0"
"18645","Channel Islands","United Kingdom","2020/01/24","0"
"18646","Channel Islands","United Kingdom","2020/01/25","0"
"18647","Channel Islands","United Kingdom","2020/01/26","0"
"18648","Channel Islands","United Kingdom","2020/01/27","0"
"18649","Channel Islands","United Kingdom","2020/01/28","0"
"18650","Channel Islands","United Kingdom","2020/01/29","0"
"18651","Channel Islands","United Kingdom","2020/01/30","0"
"18652","Channel Islands","United Kingdom","2020/01/31","0"
"18653","Channel Islands","United Kingdom","2020/02/10","0"
"18654","Channel Islands","United Kingdom","2020/02/11","0"
"18655","Channel Islands","United Kingdom","2020/02/12","0"
"18656","Channel Islands","United Kingdom","2020/02/13","0"
"18657","Channel Islands","United Kingdom","2020/02/14","0"
"18658","Channel Islands","United Kingdom","2020/02/15","0"
"18659","Channel Islands","United Kingdom","2020/02/16","0"
"18660","Channel Islands","United Kingdom","2020/02/17","0"
"18661","Channel Islands","United Kingdom","2020/02/18","0"
"18662","Channel Islands","United Kingdom","2020/02/19","0"
"18663","Channel Islands","United Kingdom","2020/02/20","0"
"18664","Channel Islands","United Kingdom","2020/02/21","0"
"18665","Channel Islands","United Kingdom","2020/02/22","0"
"18666","Channel Islands","United Kingdom","2020/02/23","0"
"18667","Channel Islands","United Kingdom","2020/02/24","0"
"18668","Channel Islands","United Kingdom","2020/02/25","0"
"18669","Channel Islands","United Kingdom","2020/02/26","0"
"18670","Channel Islands","United Kingdom","2020/02/27","0"
"18671","Channel Islands","United Kingdom","2020/02/28","0"
"18672","Channel Islands","United Kingdom","2020/02/29","0"
"18673","Channel Islands","United Kingdom","2020/03/10","1"
"18674","Channel Islands","United Kingdom","2020/03/11","2"
"18675","Channel Islands","United Kingdom","2020/03/12","2"
"18676","Channel Islands","United Kingdom","2020/03/13","2"
"18677","Channel Islands","United Kingdom","2020/03/14","2"
"18678","Channel Islands","United Kingdom","2020/03/15","3"
"18679","Channel Islands","United Kingdom","2020/03/16","6"
"18680","Channel Islands","United Kingdom","2020/03/17","6"
"18681","Channel Islands","United Kingdom","2020/03/18","6"
"18682","Channel Islands","United Kingdom","2020/03/19","11"
"18683","Channel Islands","United Kingdom","2020/03/20","14"
"18684","Channel Islands","United Kingdom","2020/03/21","32"
"18685","Channel Islands","United Kingdom","2020/03/22","32"
"18686","Channel Islands","United Kingdom","2020/03/23","36"
"18687","Channel Islands","United Kingdom","2020/03/24","36"
"18688","Channel Islands","United Kingdom","2020/03/25","46"
"18689","Channel Islands","United Kingdom","2020/03/26","66"
"18690","Channel Islands","United Kingdom","2020/03/27","88"
"18691","Channel Islands","United Kingdom","2020/03/28","97"
"18692","Channel Islands","United Kingdom","2020/03/29","108"
"18693","Channel Islands","United Kingdom","2020/03/30","141"
"18694","Channel Islands","United Kingdom","2020/03/31","141"
"18695","Channel Islands","United Kingdom","2020/04/10","398"
"18696","Channel Islands","United Kingdom","2020/04/11","407"
"18697","Channel Islands","United Kingdom","2020/04/12","431"
"18698","Channel Islands","United Kingdom","2020/04/13","436"
"18699","Channel Islands","United Kingdom","2020/04/14","440"
"18700","Channel Islands","United Kingdom","2020/04/15","447"
"18701","Gibraltar","United Kingdom","2020/02/01","0"
"18702","Gibraltar","United Kingdom","2020/02/02","0"
"18703","Gibraltar","United Kingdom","2020/02/03","0"
"18704","Gibraltar","United Kingdom","2020/02/04","0"
"18705","Gibraltar","United Kingdom","2020/02/05","0"
"18706","Gibraltar","United Kingdom","2020/02/06","0"
"18707","Gibraltar","United Kingdom","2020/02/07","0"
"18708","Gibraltar","United Kingdom","2020/02/08","0"
"18709","Gibraltar","United Kingdom","2020/02/09","0"
"18710","Gibraltar","United Kingdom","2020/03/01","0"
"18711","Gibraltar","United Kingdom","2020/03/02","0"
"18712","Gibraltar","United Kingdom","2020/03/03","0"
"18713","Gibraltar","United Kingdom","2020/03/04","1"
"18714","Gibraltar","United Kingdom","2020/03/05","1"
"18715","Gibraltar","United Kingdom","2020/03/06","1"
"18716","Gibraltar","United Kingdom","2020/03/07","1"
"18717","Gibraltar","United Kingdom","2020/03/08","1"
"18718","Gibraltar","United Kingdom","2020/03/09","1"
"18719","Gibraltar","United Kingdom","2020/04/01","81"
"18720","Gibraltar","United Kingdom","2020/04/02","88"
"18721","Gibraltar","United Kingdom","2020/04/03","95"
"18722","Gibraltar","United Kingdom","2020/04/04","98"
"18723","Gibraltar","United Kingdom","2020/04/05","103"
"18724","Gibraltar","United Kingdom","2020/04/06","109"
"18725","Gibraltar","United Kingdom","2020/04/07","113"
"18726","Gibraltar","United Kingdom","2020/04/08","120"
"18727","Gibraltar","United Kingdom","2020/04/09","123"
"18728","Gibraltar","United Kingdom","2020/01/22","0"
"18729","Gibraltar","United Kingdom","2020/01/23","0"
"18730","Gibraltar","United Kingdom","2020/01/24","0"
"18731","Gibraltar","United Kingdom","2020/01/25","0"
"18732","Gibraltar","United Kingdom","2020/01/26","0"
"18733","Gibraltar","United Kingdom","2020/01/27","0"
"18734","Gibraltar","United Kingdom","2020/01/28","0"
"18735","Gibraltar","United Kingdom","2020/01/29","0"
"18736","Gibraltar","United Kingdom","2020/01/30","0"
"18737","Gibraltar","United Kingdom","2020/01/31","0"
"18738","Gibraltar","United Kingdom","2020/02/10","0"
"18739","Gibraltar","United Kingdom","2020/02/11","0"
"18740","Gibraltar","United Kingdom","2020/02/12","0"
"18741","Gibraltar","United Kingdom","2020/02/13","0"
"18742","Gibraltar","United Kingdom","2020/02/14","0"
"18743","Gibraltar","United Kingdom","2020/02/15","0"
"18744","Gibraltar","United Kingdom","2020/02/16","0"
"18745","Gibraltar","United Kingdom","2020/02/17","0"
"18746","Gibraltar","United Kingdom","2020/02/18","0"
"18747","Gibraltar","United Kingdom","2020/02/19","0"
"18748","Gibraltar","United Kingdom","2020/02/20","0"
"18749","Gibraltar","United Kingdom","2020/02/21","0"
"18750","Gibraltar","United Kingdom","2020/02/22","0"
"18751","Gibraltar","United Kingdom","2020/02/23","0"
"18752","Gibraltar","United Kingdom","2020/02/24","0"
"18753","Gibraltar","United Kingdom","2020/02/25","0"
"18754","Gibraltar","United Kingdom","2020/02/26","0"
"18755","Gibraltar","United Kingdom","2020/02/27","0"
"18756","Gibraltar","United Kingdom","2020/02/28","0"
"18757","Gibraltar","United Kingdom","2020/02/29","0"
"18758","Gibraltar","United Kingdom","2020/03/10","1"
"18759","Gibraltar","United Kingdom","2020/03/11","1"
"18760","Gibraltar","United Kingdom","2020/03/12","1"
"18761","Gibraltar","United Kingdom","2020/03/13","1"
"18762","Gibraltar","United Kingdom","2020/03/14","1"
"18763","Gibraltar","United Kingdom","2020/03/15","1"
"18764","Gibraltar","United Kingdom","2020/03/16","1"
"18765","Gibraltar","United Kingdom","2020/03/17","3"
